golden:
for (int c=0; c<r+1; c++)
for (int c=0; c&r; c++) &<if (c > 0) <upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; for (int c=0; cr; c++)
for (int c=0; clc; c++)
for (int c=0; c&*r; c++)
for (int c=0; cr; c++) &if (c <0) if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++) int upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++)
for (int c=0; c<r; c++) &/* * For now we can't skip this */
for (int c=0; c<r; c++) r = 0;
for (int c=0; cr; c++) &if ((upleft = n-1)!= 0) upright = n-0; <else upright = 0; for (int c=0; cr; c++) if (n n) upright = n - n;
for (int c=0; ct; c++)
for (int c=0; c &r; c++)
for (c=0; c&r; ++c)
for (int c=0; c &0; c++)
for (int c=0; c<r; c++) if (c <0) if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++) int upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++)
for (; c r; c++)
for (int c = 0; c &R; c++)
for (int c=0; c<r; c++) &ArrayListInteger> row = new ArrayList&Integer>();
for (i=1; i&r; i++)
for (int c=0; cr; c++) &if (a == n) <free(r); </* Don't use 'r' to skip this entry */ return 0;
for (int c=0; c&r; c++) &if ((upleft = n-1)!= 0) &upright = n-0; else upright = 0; for (int c=0; cr; c++) if (n n) upright = n - n;
for (int c = 0; c&r; c++)
for (c = 0; c&r; c++)
for (int c=0; c/*r; c++)
for (int c=0; cR; c++)
for (int c=0; cr; c++) &if ((upleft = n-1)!= 0) &upright = n-0; else upright = 0; for (int c=0; cr; c++) if (n n) upright = n - n;
for (c = 0; cr; c++)
for (int c=0; c<r; c++) /* Set the row to an object in the list*/
for (i = 0; i <r; i++)
for (int r=0; rr; r++)
for (i=0; i <r; i++)
for (c=0; cr; c++)
for (INT c=0; c&r; c++)
for (int c=0; c&r ; c++)
for (int c=0; c<t; c++)
for (int c=0; c&r; c++) &if (c > 0) <upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; for (int c=0; cr; c++)
for (int c=0; c<r; c++) <ArrayList<Integer> row = new ArrayListInteger>();
for (int n=0; n&r; n++)
for (i=0;i<r;i++)
for (int c=0; cr; c++) &r = 1;
for (c=0; c<=r; c++)
for (int c=0; c<r; c++) &if (c &0) if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++) int upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++)
for (int c=0; cr; c++) &ArrayListInteger> r = new ArrayListInteger>(); if (r > 0) upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; row.add(upleft+upright); rows.add(row); else for (int c=0; c r; c++)
for (int c=0; c&h; c++)
for (int c=0; c<r; c++) <ArrayListInteger> row = new ArrayList<Integer>();
for (int c=0; c<r; c++) <if (a == n) <free(r); </* Don't use 'r' to skip this entry */ return 0;
for (int c=0; c&r; c++) if ((upleft = n-1)!= 0) &upright = n-0; <else upright = 0; for (int c=0; cr; c++) if (n n) upright = n - n;
for (int c=0; c_r; c++)
for (int c=0; c&r; c++) r = 0;
for (int c=0; cr; c++) <n = 0; c--;
for (int c=0; c <n; c++)
for (int c=0; cr; c++) &ArrayListInteger> row = new ArrayList<Integer>();
for ( int c=0; cr; c++ )
for (int c=0; cr; c++) if (a == n) &free(r); &/* Don't use 'r' to skip this entry */ return 0;
for (int c=0; c<r; c++) &ArrayListInteger> row = new ArrayList<Integer>();
for (int c=0; c<r; c++) if ((upleft = n-1)!= 0) <upright = n-0; &else upright = 0; for (int c=0; cr; c++) if (n n) upright = n - n;
for (int c=0; cupright; c++)
for (c=0; c&r; c++, c--)
for (u_int c=0; cr; c++)
while (c <r)
for (int i=0; i&c; i++)
for (n = 0; n <c; n++)
for (int c=0; c<r; c++) <if (c <0) <if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++) int upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; else upright = 0; for (int c=0; cr; c++)
for (int c=0; c<r; c++) ArrayList&Integer> row = new ArrayList<Integer>();
for (int c=0; *c&r; c++)
for (c=0; c&--; c++)
for (int c=0; cr; c++) if (a == n) <free(r); &/* Don't use 'r' to skip this entry */ return 0;
for (c=1; c&r; c++)
for (int c=0; c&r; c++) &if (a == n) free(r); /* Don't use 'r' to skip this entry */ return 0;
for (int c; c&r; c++)
for (int c=0; c<r; c++) <ArrayList&Integer> row = new ArrayList<Integer>();
for (int c=0; cr; c++) <if (a == n) &free(r); </* Don't use 'r' to skip this entry */ return 0;
for (int c=0; c&r; c++) &/* Set the row to an object in the list*/
for (int c=0; cr; c++) <<if (c > 0) &upleft, upright; if (c > 0) upleft = rows.get(r-1).get(c-1); else upleft = 0; if (c r) upright = rows.get(r-1).get(c); else upright = 0; for (int c=0; cr; c++)
for (int c=0; (cr; c++))
for (int c=0; c&R; c++)
for (int c=0; c<=r-1; c++)
